"ar_code","isscaap","english_name","scientific_name","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"51","36","Bigeye tuna","Thunnus obesus","16","17","10","10","602","4061","5497","3821","4792","4066","7913","5928","7890","5307","7711","8111","12414","13716","23819","20120","9919","12062","12147","9470","17008","20281","13745","22600","32455","14731","15239","21882","29971","33144","27653","37177","40482","45615","53459","41508","42889","40539","35875","55356","53999","71273","71070","83719","82504","92491","90953","88872","93855","93802","105521","91009","88985","86398","69786","65231","41455","45724","77569","68880","55318","57550","53268","57557","65015.687999999995","61829.34"
"51","35","Sardinellas nei","Sardinella spp","2400","2500","2600","2500","2900","2800","2800","3300","3300","5100","5500","5600","9200","9200","9100","7200","6800","6500","6500","6800","9100","14800","17400","11300","17687","17188","17869","16729","17080","20365","19072","19889","8883","11130","13397","12835","15626","14714","27404","27661","22629","14975","16502","17808","22657","16412","31089","20839","19659","29843","28367","25615","24830","24830","25751","25523","24314","32191","20697","24681","15928","15849","16434","15503","15884","15154","10959","12019","18354","17850"
"51","35","Anchovies, etc. nei","Engraulidae","15000","15000","10000","14600","16000","13000","13600","8800","17000","16600","22100","13800","12700","17500","15500","7000","17400","18000","10200","19100","20500","19400","17000","26400","71984","42636","42409","40060","44996","30301","40125","27316","41792","85859","68959","48181","39798","36490","58792","63330","102916","96124","90815","54767","67229","68641","83500","86400","83493","70797","77256","80350","82170","98134","82552","77450","78163","80166","76059","76531","80854","83811","79546","85713","102626","64096","63107","63708","80280.388","77932.736"
"51","37","Carangids nei","Carangidae","700","700","1700","2000","2200","2200","2700","2500","2500","3100","3100","4200","6500","6500","6300","7300","9200","8600","9000","13300","10500","13210","16320","13730","17698","26329","18232","19995","20540","22851","22467","20374","31595","31110","35585","36426","38474","36523","39399","75085","92961","53927","54007","36745","41743","48809","66644","67305","58646","60860","37861","35117","57209","62040","54293","47856","59420","71947","65110","76655","88714","64160","59727.239","54334.265","110053.488","29733.841","35580.145000000004","34187.712","40325.368","39448.703"
"51","37","Indian mackerels nei","Rastrelliger spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","1600","4400","0","1800","4500","100","800","1200","1456","1119","471","3294","666","466","8766","3563","8611","12626","7712","13569","17953","18057","12727","3293","752","2210","460","381","480","455","409","356","351","449","424","303","282","245","301","263","300","321","335","469","273","287","444","391","486","139","130","154","160","160"
"51","37","Barracudas nei","Sphyraena spp","400","400","400","500","2600","700","2200","900","1000","1400","1900","1600","2100","2200","2300","2200","1600","4400","2000","2500","1970","2370","3670","3170","3991","4221","4814","3980","10097","5880","5970","9801","8523","7294","7160","8002","7431","10462","9830","11394","11573","14426","14768","15301","15711","15323","14902","15602","22471","23767","15640","13744","20784","24188","22805","23931","26949","27318","30397","31600","35801","37595","37394.44","39538.017","40651.396","48034.504","49370.753","53739.934","63908.772","56971.456999999995"
"51","37","Pelagic percomorphs nei","Perciformes","39000","39000","44500","49000","49000","60000","54000","55000","54000","59000","59000","59000","64000","64000","66000","70000","74000","74500","75300","74200","95400","116900","141100","169700","195650","212470","219562","195134","169963","149801","134792","107610","108468","130470","120082","86170","76138","83621","81144","67328","68245","87559","71060","36401","39509","47034","48762","50400","64930","67052","49304","60633","85876","115981","114725","90906","82216","35981","40428","13486","16780","10745","25709","44004","41967","36125","31166","24586","32242","40911"
"51","35","Clupeoids nei","Clupeoidei","22800","22800","14200","23000","26700","35000","38900","42600","24500","25400","21300","23200","21600","27300","41600","51900","42900","41900","47900","51300","41200","46400","44600","54700","58762","23608","12496","12696","10826","10577","18589","20899","22645","26752","52341","35240","44342","70743","88889","87393","95001","117789","133271","92423","63675","77900","89567","95405","97227","93768","64267","63475","68610","65310","56613","64974","63405","62084","60053","56121","52608","60143","60516","58539","133539","152080.099","121374.24","134449","112169.385","136735.806"
"51","45","Penaeus shrimps nei","Penaeus spp","2900","2900","3900","4300","4000","4300","4400","6300","6300","4472","5079","8017","8299","9803","12108","13209","14462","13967","12148","11848","11470","16970","18070","16735","15554","14791","20228","18271","19862","19601","27255","23613","20604","20425","20116","17045","22206","22595","19950","17191","17566","19058","18073","19564","18923","22489","24742","25911","25318","21198","19059","20393","19986","23240","19173","16931","16182","14218","13095","14133","16977","13128","13619.994999999999","13429.695","15106.146","16520.434999999998","14591.209","17248.574","18026.974000000002","20827.019"
"51","34","Largehead hairtail","Trichiurus lepturus","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","300","900","700","0","600","800","0","100","500","800","163","13","807","0","0","2320","5507","7228","1613","3742","6830","4826","1958","1756","1742","2480","4165","4755","3474","6320","6093","9073","21818","19737","39735","32461","30121","31970","28369","27407","26621","26834","24886","27899","27434","29590","35608","37003","38886","31741","37134","69071","69409","72921","66286.3"
"51","37","Jacks, crevalles nei","Caranx spp","5000","5000","5500","4100","7600","10400","32300","8000","12000","7000","14700","14900","6200","6300","18800","7900","9700","14100","8600","13600","8800","11500","18900","9000","7704","8247","14100","21242","25183","19187","12497","11615","14622","18891","9153","8118","16332","12617","23829","28282","53632","81137","79909","73883","66462","13717","57794","42779","62356","63232","34185","41729","36606","67532","43143","43476","50053","46560","55257","64025","76668","72178","69821","71738","70008","80144","78791","96243","119749.265","142993.356"
"51","45","Knife shrimp","Haliporoides triarthrus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","400","800","400","300","300","300","800","1480","1735","1110","835","894","1027","1504","1053","1418","1194","1220","1618","4310","3839","5302","4096","4388","2864","1851","2051","2250","1770","1771","1637","2060","1791","1934","1987","1660","1440","1120","1990","1936","1487","1454","1146","1277","1481","2060","1918","1891","1728","2531","2034","2000","182"
"51","35","Indian oil sardine","Sardinella longiceps","14500","14500","15800","66000","48300","45000","23100","197400","132200","79200","200100","178900","116800","71200","282800","271900","264700","271400","308300","181500","235000","217700","135900","83700","146239","204926","222927","218146","291733","259652","227621","326805","262598","209781","251960","240271","226929","198176","209783","258617","293587","208680","213627","197537","131538","125036","152012","207133","194010","196817","368508","402042","343397","361388","359615","345179","370306","385898","364771","389793","372275","444059","477228","473148","632017","419341","417526","532542","554758.835","546175.2"
"51","35","Wolf-herrings nei","Chirocentrus spp","1000","1000","1000","1300","3000","2500","3900","3200","3100","3000","3000","3800","5000","4300","4700","4700","4900","5600","7400","4300","3000","4400","5300","7900","6533","6438","6460","7343","8751","8566","11370","8474","8027","10755","11365","15217","11109","10797","11218","15647","20804","8834","9618","8406","9023","8422","5874","11998","10279","4743","6888","7646","12834","6902","6503","8969","11068","13980","9673","9761","9359","10738","9377","11815","6487","5137","5347","5839","4987.117","5540.171"
"51","37","Pompanos nei","Trachinotus spp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","0","88","188","171","7","469","0","0","0","0","0","92","12","36","23","169","32528","0","35580","49874","53087","3649","6765","5706","3697","2533","2329","12","11","12","15","12","29","31","31","31","17","221","257","252","254","0","0","0","0","0","0"
"51","37","Butterfishes, pomfrets nei","Stromateidae","15000","15000","10000","16800","15300","11200","10400","13300","13600","14300","17900","13500","21100","14200","14800","14100","14900","24200","24900","19800","13300","15900","13800","29400","41679","31152","30629","29092","20800","27751","37147","34478","30125","40624","33227","27970","23219","25603","28296","31115","26275","33534","26686","25519","33910","38879","22328","21822","19289","19502","14362","12566","22533","16381","14261","28208","22346","26076","26568","27766","24119","26525","29401","23633","25380","21233","22582","23886","21817.019","24601.833"
"51","37","Pacific chub mackerel","Scomber japonicus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","366","391","352","1497","242","382","725","186","376","576","810","1125","454","3073","1926","2053","2397","813","385","3561","2747","1615","2765","1323","670","645","1047","647","384","121","45","840","78","35","19","52","307","180","66.53"
"51","34","Demersal percomorphs nei","Perciformes","7400","7400","7500","8500","8500","10500","9000","9200","9000","10500","10000","10100","10100","10100","12200","12200","28600","22700","18800","18200","18600","24000","19200","21900","26731","26546","31286","38739","33122","27151","27382","32793","30965","24204","35086","32319","28747","12277","9757","22294","27207","29862","12442","15062","6984","10257","16799","13242","14734","15626","12207","15093","21789","15753","16357","15877","17049","18204","9428","11487","11142","6029","6867","8994","8376","10884","10141","11428","4622","9042"
"51","35","Dorab wolf-herring","Chirocentrus dorab","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","1900","1100","1904","2021","3390","5625","2318","4290","7461","9581","10577","354","228","3498","1120","1230","999","1002","766","888","865","1070","1204","2289","1580","1931","2051","2266","2775","2604","2720","2118","2218","1279","1157","1203","1288","1151","1228","1324","1503","1615","2621","2783","1697","1842","3463","2894"
"57","33","Sea catfishes nei","Ariidae","5400","5000","5800","7700","7200","6300","7800","8800","9800","7000","8300","4500","6900","6500","13600","9800","8700","9500","10100","9700","14440","14170","18650","32700","35513","34600","20998","20051","20458","20225","28006","26789","24001","30473","41740","33565","42249","34573","34535","47434","46011","53219","57621","79747","64714","54222","60907","67064","59994","73692","70071","72010","60366","55253","59212","63672","68688","83656","110222","94886","83729","83457","94354","82784","72842","74178","70882","75923.469","63527.988","72329.272"
"57","24","Hilsa shad","Tenualosa ilisha","0","0","0","0","0","0","0","0","7900","10400","13300","3100","4300","3300","4000","3900","5300","3200","4100","2700","3700","3300","5300","6100","5926","3393","3700","2092","35405","24309","17594","14416","13362","18546","73868","85393","103279","127336","125002","133122","134079","146157","162513","171152","157472","169829","183810","178728","172580","182178","183971","199156","196018","173322","223200","225103","225435","213410","216704","217348","260562","248272","246216","264144","261826","268115","328095","328991","300419.223","301950.128"
"57","33","Mullets nei","Mugilidae","3200","3400","2100","2500","2400","2900","2400","2700","3100","3500","3700","3700","3800","4400","6000","4600","4600","4500","4200","5100","4290","4130","2720","3150","5519","7801","7807","5985","9204","8398","9812","9707","12086","13074","11246","14002","15395","15436","35000","29743","30326","36849","36106","21342","20886","18824","23954","26176","25858","26951","31948","31023","27909","28158","29021","30901","33096","49016","32909","38610","39090","52305","51721","53630","23166","28017","28178","29636","24001.133","31814.054"
"57","33","Ponyfishes(=Slipmouths) nei","Leiognathidae","7100","7300","7300","5500","11700","7300","15500","14700","16700","15400","17400","14200","14700","15100","15800","13500","19600","24300","23500","18400","31900","22400","22900","15900","45176","39335","33028","44362","33482","34620","40117","38933","42043","47135","44552","37307","35068","40319","41615","47839","51468","50590","52220","56771","64248","68757","73735","71150","56598","67922","61438","64516","62235","66273","60640","63486","68399","65944","59529","62320","66222","64631","65278","68722","112980","105262","100397","96050.25899999999","79325.784","96984.935"
"57","33","Croakers, drums nei","Sciaenidae","17100","19400","18900","14800","30300","18300","24000","13200","11700","10200","12000","13700","15200","3100","10100","10500","11600","15400","15400","17400","20900","19100","20100","28130","34751","35111","34292","40541","46335","46743","45495","29619","38893","42863","47664","45397","55964","52498","54868","50413","41365","52847","57923","62989","65837","85596","92873","94469","100386","88253","86183","82221","91339","87039","89659","82316","86580","97634","109648","101460","98681","109981","103255","101143","80030","91551","86212","81006","77897.617","80266.117"
"57","33","Percoids nei","Percoidei","2200","2200","2200","2400","2700","3900","4400","3600","6400","5000","5300","8200","200","4800","6200","3400","7100","5200","5100","5500","6400","7400","7100","6500","9143","14901","11083","10321","8786","12812","13206","17525","15819","18543","27408","20643","28467","33114","28640","32418","28633","31054","33479","33640","32841","26716","26513","28741","10268","36350","36264","38142","28548","32473","37440","31251","33602","39998","51810","60026","60291","56124","61238","57118","28800","0","0","0","0","0.089"
"57","24","Chacunda gizzard shad","Anodontostoma chacunda","0","0","0","0","0","0","0","0","0","0","0","0","0","400","300","400","300","400","300","400","490","420","560","560","670","635","471","476","1431","878","1029","949","1464","1674","1904","3920","4607","2472","2195","2364","3140","3171","2435","2633","2595","2338","2167","1916","1474","3009","2645","2769","2350","2446","2843","4117","4865","5613","3592","3172","5102","7680","8251","8320","11077","9012","10761","10504.479","11055","11367.664"
"57","24","Toli shad","Tenualosa toli","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","0","188","671","212","43","78","115","144","96","77","90","597","249","140","751","455","168","194","315","519","626","456","429","503","637","681","539","681","620","1142","645","909","1121","510","1526","1854","949","750","267","161","212","80","203","95.443","219","220"
"57","33","Threadfin breams nei","Nemipterus spp","500","400","400","300","400","400","400","400","500","500","700","700","1000","1000","1200","1800","2200","2200","2200","1900","2300","1770","1920","2670","3409","6309","6139","8835","11302","10824","10706","10703","11152","10322","11893","8759","11945","17119","14082","15543","20817","27008","27262","35248","35144","41490","41795","46629","60756","46780","50063","41722","47267","42386","45860","42597","47981","52455","36890","45213","46610","45653","50159","52346","55492","48097","46971","50619","53090.202000000005","55670.712"
"57","24","Indian pellona","Pellona ditchela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","230","250","270","265","380","314","363","359","321","590","244","769","1165","1845","4628","4265","3520","4620","4432","4950","4802","5522","6225","7260","6091","11227","10919","6113","4448","7069","6884","7236","5569","5569","9514","12546","13131","9544","9753","7229","6399","9016","10883","12501","15341","13319","13797","15637","14113.987"
"57","24","Diadromous clupeoids nei","Clupeoidei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","14","3","8","30","1","0","49","41","1","0","45","17","30","107","102","22","45","13","50","305","75","122","58","64","70","34","20","23","27","45","208","30","170","131","42","25","18.49"
"57","36","Seerfishes nei","Scomberomorus spp","100","100","100","200","100","0","100","100","100","200","0","0","177","100","100","100","100","100","100","100","406","631","396","857","373","396","1643","2485","1432","2259","2157","2633","2135","2123","1475","2346","2651","3079","2309","2673","3158","3071","4058","4276","3253","4909","4006","3873","3640","4874","4295","5416","7278","7843","8367","8765","12756","8825","13594","18775","19593","17082","16925","15689","16353","15988","17723","17883","16267","22249.635000000002"
"57","36","Kawakawa","Euthynnus affinis","1952","1760","1639","1474","1939","2179","2492","2197","2228","2275","2960","3660","3278","4211","4529","4223","4555","4944","5248","5418","4555","4787","6166","6736","7741","8777","12518","11535","13700","14728","14858","15973","18665","16517","16609","19266","19136","22262","24725","26424","26771","31988","34587","37042","38911","42732","44176","47127","45618","41858","45879","43608","40889","44678","53306","60079","61257","63239","62758","70189","69256.08","78052","76443.036","78715.07","73482.02","74688.01000000001","70349","69776","72930.5","77538.383"
"57","45","Natantian decapods nei","Natantia","20000","20000","19800","21000","27900","22200","28500","25800","20100","18200","19200","19000","24300","23400","25000","23000","28100","42300","43800","47200","49160","54900","52930","60260","85691","61825","74410","80822","87966","85091","93753","75801","93813","101417","97533","103580","115840","113040","87806","111506","112342","86815","129510","109773","100906","102465","104707","143772","104846","140107","147964","102484","92879","98100","113920","87527","102861","124822","131472","132080","136251","145753","144382","139111","142876","133740","143737","155303.706","141355.79499999998","133018.984"
"57","35","Clupeoids nei","Clupeoidei","30300","30000","21400","30400","36900","47400","58900","57700","38300","40800","40500","50100","51400","48200","66200","51900","79800","48000","60700","64200","80600","77500","64270","70000","88938","53996","62301","60718","66789","71129","87152","85300","83634","90048","77133","52049","56035","64631","61591","51783","57700","66996","61659","61108","68648","87064","90378","89619","87706","86057","89345","96688","101967","107584","117494","99281","114796","145574","155182","160536","175300","200553","227988","229651","360698","393317","360456","376160","331940.615","311152.25899999996"
"57","36","Narrow-barred Spanish mackerel","Scomberomorus commerson","3264","4130","3634","3214","3573","3111","4770","4136","4143","4030","4251","5100","6147","6828","7304","6699","9258","10937","11322","10862","7988","7393","8532","8635","9141","9282","10545","14697","14753","17135","18895","17646","21174","18831","17677","17951","22124","22147","22595","23405","19912","21905","24550","26080","28548","29575","29745","31763","34378","33849","36745","33376","35288","36741","39810","44593","46970","54945","50812","57375","58148.687","61206.354999999996","63678.167","66497.576","63702.075","66625.707","64442.896","59930.5","50870.451","62153.873"
"57","36","Skipjack tuna","Katsuwonus pelamis","1851","4704","4473","4063","4667","4590","5129","4988","5098","5218","5644","6386","8557","9943","9866","9961","11057","11663","12498","13465","11074","9444","13471","16639","17053","20462","26501","28664","25496","22946","26598","29720","34721","33688","31078","32868","34371","36077","40690","44782","41444","48797","49223","65270","76155","90009","93069","97957","106531","110724","109415","99758","91325","109983","119024","114237","108911","137650","139906","151490","155067.005","153899.077","155574.794","171220.586","149035.059","131255.622","117132.054","114553.60800000001","123332.14600000001","170606.278"
"57","36","Yellowfin tuna","Thunnus albacares","816","1582","5149","8071","17524","13289","18419","18728","12635","10030","14589","10992","19502","11059","9943","10267","9375","11802","16592","15873","13373","8944","9461","9505","10270","13599","18095","21528","21523","20861","23608","21911","21505","20618","19960","22173","21052","22609","24585","29531","26669","27404","33048","45150","54070","61629","83972","99150","102876","107595","85192","75285","73577","76105","93643","91275","84810","83883","81527","80316","90444.485","84342.286","90262.12700000001","81785.805","78653.78799999999","68501.037","63575.705","63581.191","78011.554","75205.35"
"57","36","Tuna-like fishes nei","Scombroidei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","2019","1409","1614","811","1292","2125","1608","2222","2799","1711","3942","2010","1412","2683","4180","4626","4060","6762","66","3118","21","25","108","73","56","140","367","332","559","825","323","447","114","146","10","13","54","129","10","315","8.921","67.675","4.893","73.39","115.375","167.387","35","1035","11.658","74.003"
"57","37","Scads nei","Decapterus spp","100","700","800","800","900","900","900","900","900","900","900","1200","1200","1200","1300","1500","1600","1500","1600","1700","1300","1300","2200","2200","2506","16563","5754","6002","5671","6336","6444","8831","11547","13901","26618","27643","28951","30555","28400","32837","34200","40790","34044","35312","30804","33760","36295","34430","40716","41982","44789","43133","49450","36932","33112","35757","44835","46975","49624","54768","47723","81399","81939","77578","57063","104131","111757","121040","202871.36800000002","218595.374"
"57","37","Carangids nei","Carangidae","1500","1500","1200","2000","3000","2300","1700","1600","3400","4500","5600","5100","6700","8700","11100","8400","8500","9400","10000","8200","8890","7800","8060","10050","14291","12536","14586","15661","19608","19039","22337","19216","24520","19903","26288","20869","24556","42060","33697","30765","30574","26050","21486","37290","36946","32131","26669","24598","24574","29609","33781","32054","33880","37485","43292","38201","43615","63013","37344","47031","64449","56327","58357","55886","82210","52936","61474","64466","37152.035","37925.226"
"57","38","Silky shark","Carcharhinus falciformis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2761","3569","5206","7809","12566","13224","11928","19030","16528","24605","20651","12041","7719","12068","6397","2661","2111","1538","1425","1603","4610","4089","1155","1260","1144","792","700","641","715","655.3"
"57","57","Cuttlefish, bobtail squids nei","Sepiidae, Sepiolidae","600","600","600","600","600","600","600","600","600","600","600","700","700","1000","1200","900","900","1400","1700","1800","2500","2570","2250","3010","4781","6226","9899","13892","14553","8037","6513","5733","5901","7424","11443","10231","11713","10165","8022","13522","12743","20131","26303","24651","22190","26263","32845","33988","38106","34799","38465","35730","37613","34627","38746","29410","32051","34353","25312","48046","27946","31528","25657","22459","25535","46283","47258","44476","42600.027","45145.315"
"57","57","Common squids nei","Loligo spp","100","300","300","300","300","400","400","400","400","300","400","500","500","500","500","600","600","600","600","700","800","800","800","700","1413","5697","3799","8016","8036","8729","7490","7204","6666","7131","9350","8257","9298","10816","12024","11624","9949","14804","18938","20172","20410","28177","31229","31753","34758","30798","30945","27993","28712","23974","25192","22204","23586","28293","30005","28042","40275","56802","37066","47648","50280","62620","59941","95061","113342.186","119591"
"57","34","Hairtails, scabbardfishes nei","Trichiuridae","25100","25400","25500","25300","13500","14900","11300","17400","18900","14500","8200","9300","9800","8000","15700","19300","15900","14900","16100","17600","14600","16200","14200","40800","30689","21805","44964","16763","38070","33576","24501","37563","27848","38111","35696","39419","33820","31011","25460","15907","22968","19403","21122","18466","30105","36219","28219","31501","32831","42723","38538","29414","32961","33204","27424","36980","39783","49494","47005","50842","39228","47160","53681","59956","74685","87884","95910","109341.916","78253.492","85258.378"
"57","35","Indian oil sardine","Sardinella longiceps","0","0","0","100","0","0","0","100","100","0","0","100","0","0","100","0","100","0","300","300","0","0","100","1800","5097","57174","61962","46351","34358","60890","67457","59931","49146","58675","55035","49958","65570","67528","41390","41593","44548","44535","57041","64765","66179","72565","71343","91846","63063","25461","49583","55448","18210","12584","25271","26802","27087","29423","63758","62350","57464","59634","82926","77161","109684","54667","50392","69397","31974.165","29841.8"
"57","35","Stolephorus anchovies nei","Stolephorus spp","8100","10000","9500","8700","8800","8900","9500","9400","10700","10500","11500","11400","13200","17000","13500","15600","18400","17700","23200","25100","25520","25600","20900","28260","19080","22087","33254","42040","44385","62461","59358","56524","68697","62940","56148","47024","47785","50039","63611","64953","63067","56044","67522","63250","67090","74583","74648","84469","90096","82292","81379","78305","75132","70522","56177","53100","59249","60648","73892","64378","60411","83134","85784","87739","91310","118693","109254","155383.733","120407.931","138338.044"
"57","35","Anchovies, etc. nei","Engraulidae","10000","15000","10100","14500","15900","12800","13500","8600","16500","16100","21400","13400","12500","17200","17000","22400","18300","20700","16200","22400","18000","11000","12700","11600","23026","16173","21244","31796","26807","21929","30189","35431","35166","39784","38974","23948","27589","26390","16877","15046","17603","30838","50604","56085","80532","58237","53524","52432","48490","45730","39701","38710","35675","34785","43139","36039","46116","55271","66027","72991","72127","75039","79024","83697","86672","54083","49980","48079","61213.612","68292.918"
"57","37","Jacks, crevalles nei","Caranx spp","4000","4200","4400","3300","6000","8100","24500","6200","9300","5600","11300","11500","5000","5000","8400","10400","10500","10900","7900","8600","10600","9900","9000","5700","8830","9148","10436","10367","8821","11403","12882","15202","9650","21125","21646","17467","18297","14508","20399","20542","18315","20514","22015","19390","17828","24338","25290","25984","31283","25245","28986","27468","30595","29203","24764","27688","32307","35907","35137","39751","28726","46017","47512","46233","52100","44261","45467","82201","98562.735","101246.644"
"57","37","Indian mackerel","Rastrelliger kanagurta","10000","6300","10000","4900","2000","1600","1100","6200","8600","4400","9400","2400","2000","5400","4300","2100","3500","5000","4400","3300","6400","5400","15100","6800","12247","10267","14199","20011","13136","15910","19368","17600","11192","17292","22560","15945","20560","24497","24315","20492","26625","39744","33089","48161","39337","53594","49635","56231","66039","62265","30096","31077","30307","30966","42043","49970","46517","45180","47465","52830","55729","67360","64768","81299","129082","134732","142993","158014","154729.15","107340.271"
"57","37","Butterfishes, pomfrets nei","Stromateidae","5000","5000","2000","3700","3300","2500","2300","2900","3000","3100","3900","3000","4600","3100","4800","3700","2900","3200","2800","4300","4300","5100","5100","5800","8178","9128","5611","6552","5403","14708","14402","11546","16341","20533","21241","16623","21627","26466","14927","15167","15106","16354","12283","27026","32226","23523","18207","18970","18397","16453","15123","15654","16644","16206","22363","16106","17093","26005","24006","21681","19781","21664","37372","29176","31611","28184","29799","31094","28594.981","34100.232"
"57","45","Giant tiger prawn","Penaeus monodon","640","740","820","900","1000","1080","1240","1320","1080","1400","1400","1480","1560","1472","1540","1610","1798","1760","1350","1172","1053","829","835","331","359","3156","1455","976","992","1048","1157","2213","1588","1713","1498","1581","1933","3104","19932","22045","23929","19762","25759","47052","41481","45249","45069","44908","42780","61911","65504","67706","54981","59230","77634","69551","71111","84754","102273","81853","57246","82458","86651","85941","98480","95943","94532","98301","90669.879","91982.215"
"57","57","Various squids nei","Loliginidae, Ommastrephidae","0","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","500","200","200","200","370","400","660","771","860","492","1795","897","11684","11576","6967","8348","8330","8628","10674","11595","13620","12427","16660","15430","15793","19200","12881","12326","16101","15498","20686","17956","20953","29868","23635","22784","22251","23987","19572","25404","28243","23184","27937","23593","21194","28964","26463","32398","39055","42607","43394","44975.381","46025.338"
"57","57","Octopuses, etc. nei","Octopodidae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","57","77","57","456","483","534","512","375","461","516","1265","733","886","1959","3311","6934","6872","7971","5325","6416","11649","12226","16360","14232","14386","15659","15057","11475","12579","7080","6308","6282","6799","6669","5066","5542","6421","8344","5488","6184","5080","9906","8951.974","9182.992"
"57","57","Cephalopods nei","Cephalopoda","0","0","0","0","0","0","0","200","200","100","100","0","0","100","100","100","200","100","200","300","700","400","300","100","110","1572","1023","1115","1916","2149","1371","2150","2003","2163","4421","3185","5268","18224","27120","48774","10349","5614","12744","7622","11048","11405","10596","9212","9497","8932","10487","9268","11213","13861","12580","11602","11548","10990","11829","12576","13608","12850","14582","11934","26028","15","15","11.628","7.674","15.16"
"57","34","Snoek","Thyrsites atun","3000","3000","3500","3000","2000","2000","1000","1500","1500","1500","1700","2000","2200","1600","1400","2700","3800","2300","3300","3700","4100","2900","2100","900","599","761","143","375","323","109","53","56","36","28","151","159","224","286","300","251","319","320","371","370","370","400","400","300","200","88","120","154","161","110","98","110","415","70","63","77","58","53","47","17","6","3","6","3","15","7.184"
"57","38","Rays, stingrays, mantas nei","Rajiformes","1200","1300","1300","1300","1400","1100","1100","1700","1500","1600","2100","2100","2300","2700","2900","5100","5700","2800","3600","5000","3660","3860","4300","3220","5445","8024","9372","9335","6682","7101","8030","6952","7902","9244","9573","9850","13543","12304","15409","14990","15082","16056","16393","20547","19637","17953","19142","21856","26165","22954","22159","22263","22625","21999","23017","11642","10049","9207","9139","7795","6378","5392","6705","5069","5138","6680","6894","7228","7612","7924.231"
"57","45","Banana prawn","Penaeus merguiensis","1630","1830","2000","2260","2270","2530","2870","3040","2610","3290","3290","3650","3803","3607","3815","3750","4430","4430","3830","3810","2530","1610","1106","708","1233","5558","5130","12647","17528","13467","9588","6355","9586","10054","8279","7358","7296","8363","9892","11020","8724","9634","10831","11431","12375","15952","16830","18150","21549","22089","24116","16781","23492","24928","18942","24576","24428","24905","26428","29317","24657","35731","38939","24975","35223","30951","23629","28513","25964","27010"
"57","45","Penaeus shrimps nei","Penaeus spp","600","500","500","500","600","1100","600","600","600","1000","1200","1300","2000","2200","2500","2700","3600","5100","5400","6300","5400","5700","6300","8200","6322","7437","8458","15294","14617","13897","8992","13785","13613","14257","13538","12108","12265","11704","11657","12323","10556","21812","16518","16231","16776","16265","18033","18323","16336","18481","16318","20422","13871","13849","13690","12667","11846","10371","9312","10281","9305","9913","8836","6475","7305","5964","7166","6657","6441.334","7048.972"
"57","37","Torpedo scad","Megalaspis cordyla","2200","1800","2200","2200","1500","1500","1500","1500","1800","1800","2200","800","800","1600","1600","2100","4800","4000","3500","5000","5870","5210","3390","4050","6919","4367","9303","7446","11795","14205","11317","7453","10603","18577","23860","12136","11002","13254","14772","17852","17711","21597","19158","19938","30870","27681","29963","29683","32258","26834","23520","24840","27325","21744","22090","36869","37400","36237","34925","45659","48987","50807","43327","39652","47603","45600","49703","55295","56437","59085.041"
"57","34","Largehead hairtail","Trichiurus lepturus","200","200","200","200","200","200","200","200","200","200","200","300","300","400","300","300","300","300","400","600","590","490","590","980","1625","1770","2370","3428","2597","2277","3187","2426","1421","1396","2353","4488","3732","4323","6678","4017","4234","4656","7486","7095","7991","12668","14236","16405","30261","15504","10694","9944","11336","10438","11184","11209","11632","11746","8123","8012","7358","5820","7312","4979","9809","11955","12881","10208","10306","13556.463"
